mean_pred,aleatoric,epistemic,total_uncertainty
0.0032865808518985134,0.0032731043654846068,2.6748727178403812e-06,0.0032757792382024473
0.0023827704719181497,0.0023754890551915555,1.6038216047493228e-06,0.0023770928767963048
0.0022426754176702894,0.002237277039371522,3.687852697445973e-07,0.0022376458246412666
0.8554569852943837,0.11057873374913604,0.013071597856292277,0.12365033160542832
0.009002281977238022,0.008898200498609985,2.3040397830334257e-05,0.00892124089644032
0.004102739354858097,0.004080897730674205,5.00915396998912e-06,0.004085906884644194
0.005313064651047125,0.00527633604520238,8.499949858538755e-06,0.005284835995060919
0.00446068990828489,0.004435028645329941,5.7635084970751045e-06,0.004440792153827016
0.02058491101777331,0.020067595207219478,9.357724894418616e-05,0.020161172456163664
0.0030989958247820233,0.0030884999679106676,8.920817493391936e-07,0.003089392049660007
0.0030906391947791148,0.0030797459023691274,1.341241777682505e-06,0.00308108714414681
0.004341396234288949,0.004318575241089129,3.973271936721996e-06,0.004322548513025852
0.0038374962974815387,0.0038199561095909962,2.813810057358535e-06,0.0038227699196483546
0.004256609364970928,0.004231317900095251,7.172741589719771e-06,0.004238490641684971
0.27725934148102727,0.14297074910844826,0.057415849934086126,0.2003865990425344
0.0768388677466516,0.06911217415897974,0.0018224819910844475,0.0709346561500642
0.09471891565224554,0.08361390610209007,0.0021333365678182716,0.08574724266990835
0.0031338234421366866,0.0031204544512710617,3.548141499139497e-06,0.0031240025927702013
0.14935585806267798,0.12188473325797974,0.005163952467059448,0.1270486857250392
0.9395320899329453,0.05251348615607093,0.004298055763106328,0.05681154191917726
0.005591936394814266,0.00555593477680953,4.73186536108745e-06,0.005560666642170618
0.003988757390346051,0.003966044569814239,6.802635012771892e-06,0.003972847204827011
0.0016851539294184912,0.001681668929077816,6.452565748402401e-07,0.0016823141856526563
0.004609803176762328,0.00458213814356985,6.414747863990857e-06,0.004588552891433841
0.001734486747761245,0.0017303069870343367,1.1713164487489676e-06,0.0017314783034830857
0.004590115897396087,0.004563264943266605,5.7817901779531e-06,0.004569046733444558
0.003609493528227508,0.003594781892184199,1.6831925129923848e-06,0.003596465084697191
0.0018290318011501133,0.0018246587039841544,1.0277398363403662e-06,0.0018256864438204949
0.007593102675071299,0.007515785931276503,1.9661535560620964e-05,0.0075354474668371235
0.008329563805347657,0.008233606648028816,2.657552413148449e-05,0.0082601821721603
0.0016734946929949652,0.0016700385574977624,6.555510097207438e-07,0.001670694108507483
0.0017585808522692643,0.0017546577735300163,8.304721252797581e-07,0.001755488245655296
0.0024197723281869335,0.0024122803116116394,1.6367184550349046e-06,0.002413917030066674
0.0016975529217843558,0.0016940674017640555,6.038340980418617e-07,0.0016946712358620972
0.0021112371882116266,0.0021051687249015794,1.6111408451590912e-06,0.0021067798657467387
0.006420505759459875,0.006367416524086839,1.1866341165779839e-05,0.006379282865252619
0.006323369660039145,0.006270405906554197,1.2978749627445442e-05,0.006283384656181642
0.0032733878894756784,0.003259367924180013,3.304897020698982e-06,0.003262672821200712
0.002733503415285312,0.0027243333258384758,1.6980485254599154e-06,0.0027260313743639355
0.0020502048037312334,0.0020452959574984737,7.055064955171581e-07,0.0020460014639939908
0.013181013217364567,0.012931830553435619,7.544355449260693e-05,0.013007274107928226
0.016082848979176303,0.01576499368325731,5.9197264632003704e-05,0.015824190947889314
0.03060251692988567,0.029109278056816918,0.0005567248306248161,0.029666002887441735
0.46928237862950334,0.17839268170936265,0.07066374602797618,0.24905642773733883
0.005955663853333476,0.005911202496647243,8.991424752330245e-06,0.005920193921399574
0.006388623137021344,0.0063303814492143866,1.7427182220072847e-05,0.006347808631434459
0.005062716289986351,0.005031384066689478,5.7011270639795885e-06,0.005037085193753457
0.0016213026981642495,0.0016179985524036947,6.75523321479968e-07,0.0016186740757251747
0.009617901938101577,0.009516097896553981,9.300003856658901e-06,0.00952539790041064
0.011206954571562382,0.011066458908113525,1.4899832679794102e-05,0.011081358740793319
0.007755999650074263,0.007689132197338762,6.711922163549044e-06,0.007695844119502311
0.07165367299380157,0.06584921701223871,0.0006702071280602175,0.06651942414029893
0.003023133495265018,0.003011191607787763,2.8025513470620527e-06,0.003013994159134825
0.002739194420880105,0.00273076007946278,9.311553419439134e-07,0.002731691234804724
0.002089790799971906,0.002084270319143411,1.1532552408481835e-06,0.0020854235743842592
0.004731835163856488,0.004698920085945189,1.0524813893391277e-05,0.0047094448998385805
0.006125037631604742,0.00606540649492623,2.2115050689936953e-05,0.006087521545616167
0.0016864142155793905,0.0016827512009361385,8.190217367435071e-07,0.001683570222672882
0.010937103770340498,0.010784569122458561,3.291440899873746e-05,0.0108174835314573
0.0024074501718386243,0.0023990356270347083,2.6187284740300686e-06,0.0024016543555087384
0.021179815775935827,0.020479787021333323,0.00025144415829992316,0.020731231179633245
0.006625601716423728,0.006572307286024305,9.39583229474484e-06,0.00658170311831905
0.00807993176775582,0.008003959108766301,1.0687361617929531e-05,0.00801464647038423
0.0028617657978061645,0.0028523218966747775,1.2541976498937676e-06,0.0028535760943246714
0.0027236079279477363,0.002714685320545102,1.5045672574544201e-06,0.0027161898878025562
0.002226227102418794,0.0022206193123899803,6.517029172695928e-07,0.0022212710153072497
0.0033971668284049567,0.0033833109724692107,2.315113475731688e-06,0.0033856260859449422
0.007369072124535911,0.007305181593065599,9.5873074936992e-06,0.007314768900559298
0.8728702513500444,0.10456694443445871,0.006400831223695999,0.11096777565815472
0.9060626092139467,0.07904958597531012,0.00606357142305154,0.08511315739836166
0.004161687046522698,0.004142347311852374,2.0200955971284313e-06,0.0041443674074495025
0.0017842069647859386,0.0017807663779625799,2.571923301679902e-07,0.0017810235702927478
0.003109298721551134,0.003097766344926674,1.864638084619944e-06,0.0030996309830112942
0.021360183152046852,0.020846624418207314,5.7301309550553104e-05,0.020903925727757868
0.019454396407777942,0.01869048676092948,0.0003854361072574983,0.019075922868186976
0.010418861718794362,0.010294499916197799,1.5809123081204565e-05,0.010310309039279004
0.003237770952916219,0.0032248511812877955,2.436610884875371e-06,0.003227287792172671
0.00267903864677935,0.00267088410444297,9.772942654429707e-07,0.002671861398708413
0.003559488507693409,0.003544906871074019,1.9116781829883863e-06,0.0035468185492570073
0.0021776976513185756,0.0021723783284523994,5.769558056176682e-07,0.002172955284258017
0.001590091336037175,0.0015868578714100703,7.050741701639867e-07,0.0015875629455802344
0.011066759446729184,0.010925882302301104,1.8403979776310634e-05,0.010944286282077414
0.0018250121181400286,0.0018211143624720688,5.670864366017117e-07,0.0018216814489086706
0.0018462136949539518,0.0018423769215543564,4.2826839216001135e-07,0.0018428051899465165
0.0021121091377430583,0.0021064506302873234,1.1975024459974025e-06,0.0021076481327333206
0.0015380111230679195,0.001534553110794398,1.0925340588406031e-06,0.0015356456448532387
0.007712697573347109,0.007633368504270264,1.9843365218930686e-05,0.007653211869489195
0.0024216851907467494,0.0024143506892806,1.4699423030675733e-06,0.0024158206315836677
0.0028696730175114048,0.002858212362780589,3.2256315033824186e-06,0.0028614379942839717
0.0019691081910619226,0.0019638483989609786,1.3824050328370893e-06,0.0019652308039938156
0.0027808896389931496,0.002770891707206971,2.264584601919418e-06,0.0027731562918088906
0.0017204854841307263,0.0017173851537989563,1.4026003066558924e-07,0.001717525413829622
0.003469108208700722,0.0034515304449433807,5.543051993666166e-06,0.003457073496937047
0.0036716395032257336,0.0036512284095390284,6.9301570450570274e-06,0.0036581585665840855
0.003076338985184197,0.0030649330115774804,1.9421120549523737e-06,0.003066875123632433
0.0036713878909296034,0.003653517388654717,4.391413229221932e-06,0.003657908801883939
0.015184174636548625,0.014766646386741416,0.00018696909041400172,0.014953615477155418
0.007660035058792675,0.007583289220671774,1.80697010189686e-05,0.007601358921690743
0.0023816674072533453,0.002375215288510669,7.79779103903326e-07,0.002375995067614572
0.0034638371101493016,0.0034498920673379147,1.9468752857403e-06,0.003451838942623655
0.003548855045639593,0.0035322734720028746,3.9872015017572356e-06,0.0035362606735046317
0.001822464099099283,0.001818300533446644,8.421902601334819e-07,0.0018191427237067774
0.005105350860542931,0.005070773994765944,8.512258367740228e-06,0.005079286253133684
0.00167727351847975,0.0016735934959385308,8.667760854258205e-07,0.0016744602720239565
0.10581925079421754,0.0906886932736369,0.0039328436819311315,0.09462153695556803
0.0057780531279933555,0.005737596595309498,7.070634733943045e-06,0.005744667230043441
0.9427998110608703,0.053437633741631296,0.0004906935828263114,0.053928327324457605
0.8914191264092073,0.08987931071725383,0.006911756763799194,0.09679106748105303
0.8639621929149369,0.09414996114680221,0.023381560981747995,0.11753152212855021
0.1694754979366932,0.1337032174236505,0.007050336112152608,0.1407535535358031
0.852412886527857,0.11459900171603916,0.011206155693064683,0.12580515740910383
0.7778208330771083,0.12183855181203869,0.050977032896302885,0.17281558470834157
0.010033424571145793,0.009901373750793311,3.13812117276095e-05,0.00993275496252092
0.010809769016244492,0.010675037285513176,1.7880624546756324e-05,0.010692917910059932
0.002076762225267177,0.0020710965761310384,1.352707795842778e-06,0.0020724492839268812
0.0091253340218705,0.009015669085133906,2.6393215725887816e-05,0.009042062300859794
0.0036578232492307807,0.0036429714978853354,1.4720804228322181e-06,0.0036444435783081677
0.0031437220806093446,0.0031318274021898086,2.0116898994243127e-06,0.0031338390920892327
0.009755959029969051,0.009611817649109329,4.896264426528697e-05,0.009660780293374615
0.0012166319134548922,0.0012148145575167934,3.3716272526201754e-07,0.0012151517202420555
0.0014142267832666473,0.0014117049872750466,5.217585970919315e-07,0.0014122267458721385
0.0024950176898384186,0.0024883813919546046,4.1118461120740857e-07,0.002488792576565812
0.00162711042745671,0.0016233177262029452,1.1452129106259757e-06,0.001624462939113571
0.0016855472619840286,0.001681836469234984,8.697231766627668e-07,0.0016827061924116467
0.0034506379522639304,0.003435843996976612,2.8870530097144778e-06,0.0034387310499863263
0.012012734829923061,0.011830491144571412,3.793788725760318e-05,0.011868429031829015
0.0024175021895618634,0.0024086377354345964,3.020137290730323e-06,0.0024116578727253267
0.005886445118191116,0.005846982367546582,4.812514515058336e-06,0.00585179488206164
0.007011307374344125,0.006945655571547175,1.6493371699417887e-05,0.006962148943246593
0.0028514831525707223,0.002842148656808363,1.2035395929643968e-06,0.0028433521964013274
0.002024304671579957,0.0020192622357285872,9.446264479895509e-07,0.0020202068621765767
0.013642031892289486,0.013401875015248093,5.4051842891146624e-05,0.01345592685813924
0.035358389970012706,0.032974489643743166,0.0011336845849980427,0.03410817422874121
0.3323171613844546,0.19556416323769982,0.02631830239613312,0.22188246563383293
0.8652830420208192,0.10636756877059714,0.010200730441419269,0.1165682992120164
0.9445112220240454,0.051952160429084716,0.0004576130656050983,0.05240977349468982
0.0023168842994126665,0.0023109950932218002,5.212533340018871e-07,0.0023115163465558023
0.001993564689091116,0.0019884001546067328,1.1902343147919422e-06,0.0019895903889215246
0.003327989439872804,0.0033147558167718207,2.158109389078511e-06,0.003316913926160899
0.0021453208306426172,0.0021391789545786286,1.539474597599291e-06,0.0021407184291762278
0.0026596483286697413,0.002651461445708725,1.1131537288204972e-06,0.0026525745994375456
0.0019869804740246426,0.0019821242931744843,9.080894460027047e-07,0.001983032382620487
0.0024381856897577694,0.0024302359736852607,2.0049666147694592e-06,0.00243224094030003
0.006314523729811223,0.006256199405932528,1.845111394434583e-05,0.006274650519876874
0.015011324631934381,0.014643100500652612,0.00014288426407644994,0.014785984764729062
0.0064813491799945114,0.006425760312847714,1.358097995378269e-05,0.006439341292801497
0.003031153864598532,0.0030209380168638904,1.0279539837713677e-06,0.003021965970847662
0.0025712352624039803,0.002563699207261886,9.248043674643334e-07,0.0025646240116293504
0.0017719140761938731,0.0017683880092327672,3.8638746769205025e-07,0.0017687743967004592
0.001924216889687953,0.0019199854321552208,5.288468941716222e-07,0.0019205142790493924
0.0017908744932104935,0.0017870149615135985,6.52300246463208e-07,0.0017876672617600617
0.0018336332960526996,0.0018293282142465967,9.428707417095932e-07,0.0018302710849883062
0.007368847947817833,0.007295435366502871,1.9112661236903214e-05,0.007314548027739774
0.0017621197862325438,0.0017585540120448914,4.607080466200819e-07,0.0017590147200915115
0.005952401124468699,0.005912558422131975,4.411623190147007e-06,0.0059169700453221225
0.03334385642356345,0.032144635986956924,8.740767541131521e-05,0.03223204366236824
0.06105184165636065,0.056716347207800125,0.000608167078927193,0.057324514286727316
0.41439170600809766,0.1926215600010317,0.0500496599987643,0.242671219999796
0.8038927559108708,0.13827092300778712,0.019378269897108773,0.1576491929048959
0.005366153102704655,0.005331742332178789,5.6151714041993035e-06,0.005337357503582989
0.0015063122698120424,0.00150378991722566,2.533759321960547e-07,0.0015040432931578561
0.001413206225889726,0.0014110223718381259,1.8670221470653272e-07,0.0014112090740528325
0.0021116866877373434,0.002106814292443532,4.131746266443194e-07,0.002107227467070176
0.00129000305746821,0.0012881988214771417,1.4012810279103708e-07,0.0012883389495799327
0.0010530992848289157,0.0010518002999128507,1.8996681235774122e-07,0.0010519902667252084
0.004236312130673434,0.004214471838725582,3.893951479360961e-06,0.004218365790204943
0.002199812245432202,0.0021935860247569014,1.387046760147459e-06,0.002194973071517049
0.003896125007080089,0.003878173601928868,2.7716150804264416e-06,0.0038809452170092944
0.015729921129535106,0.015390095652579261,9.239505821445135e-05,0.015482490710793712
0.4106047226860931,0.1624157365908239,0.07959274780314578,0.24200848439396966
0.7752244813877524,0.13294894934879523,0.04130253549604755,0.17425148484484276
0.0024260679047869264,0.0024197911989751277,3.909003331614739e-07,0.0024201820993082893
0.0050947667055810135,0.005066410757174888,2.3993006218281035e-06,0.005068810057796716
0.0020293558080859875,0.002023890372636098,1.3471504540768073e-06,0.002025237523090175
0.007466919873005287,0.007400266233705312,1.0898746910095623e-05,0.007411164980615408
0.03390798726570947,0.03225707080902488,0.0005011648562730716,0.03275823566529795
0.013169954807743628,0.012922353006809217,7.415409129640263e-05,0.01299650709810562
0.001959970492755584,0.001955298934480063,8.300739430485656e-07,0.0019561290084231116
0.0017462360195461036,0.001742583307467034,6.033718431094996e-07,0.0017431866793101436
0.002338928206878257,0.0023324242474961144,1.033374225212246e-06,0.0023334576217213265
0.0029961790128308977,0.00298459402131272,2.6079028412490007e-06,0.002987201924153969
0.0021646276560643484,0.00215844760702689,1.494436148059535e-06,0.0021599420431749495
0.006257825800555364,0.006213632169592025,5.0332472132422264e-06,0.0062186654168052665
0.01610726005502331,0.015705523936157702,0.00014229229238545664,0.01584781622854316
0.008843257571869299,0.008747033296590679,1.8021070796196375e-05,0.008765054367386876
0.006279999818367019,0.006230875719133928,9.685701514401564e-06,0.00624056142064833
0.0023981629505427293,0.0023920635759899457,3.4818901542761174e-07,0.0023924117650053734
0.019972510070264397,0.019543418723463386,3.0190188294197224e-05,0.019573608911757582
0.00398860330263937,0.00396678384701802,5.910499315524721e-06,0.003972694346333545
0.025756150580740905,0.024847524796337384,0.0002452464916657256,0.02509277128800311
0.004802874407942586,0.004769940428498103,9.866376866013565e-06,0.004779806805364117
0.6660072149812106,0.16139155836110194,0.06105004621308015,0.2224416045741821
0.38800016792274006,0.17009217914808913,0.06736385846657644,0.23745603761466558
0.009785818178168714,0.00966123840828111,2.881753247142866e-05,0.009690055940752538
0.0026075308987998217,0.002599152316134449,1.5793652771772976e-06,0.002600731681411626
0.002165258531203792,0.0021596081354629546,9.62051233886129e-07,0.002160570186696841
0.004310963184145655,0.00428594599828345,6.43278228714476e-06,0.004292378780570595
0.0031347015793459624,0.0031223343166480563,2.540908706352119e-06,0.0031248752253544084
0.007528187109697683,0.007447896646382977,2.361686215608767e-05,0.007471513508539065
0.00634666892196827,0.006285223275304404,2.1165440258787402e-05,0.006306388715563192
0.026139038643163255,0.0251210127411624,0.00033477656081206915,0.02545578930197447
0.007569195410630833,0.007505173125097596,6.729566368920707e-06,0.007511902691466517
0.0030973536909160606,0.0030863672206420945,1.3928703873345266e-06,0.003087760091029429
0.002221203025040399,0.0022153911605502646,8.781216116860121e-07,0.002216269282161951
0.001600097192898771,0.0015968825704367156,6.54311435332602e-07,0.0015975368818720484
0.0015515309256081487,0.00154828257493017,8.411024648601887e-07,0.0015491236773950304
0.003619352595793229,0.003603183202015421,3.0696805651328386e-06,0.003606252882580554
0.002533205138194386,0.0025243849794026356,2.4030305195765016e-06,0.0025267880099222122
0.0014379002627632853,0.0014356309144134753,2.0179118415521348e-07,0.0014358327055976306
0.006878395943485341,0.006818230735504268,1.2852877225717984e-05,0.0068310836127299865
0.003886219998452958,0.0038686261459451505,2.4911466314325044e-06,0.003871117292576583
0.013371414402563772,0.013108774261337225,8.38454181014557e-05,0.01319261967943868
0.02028782273691355,0.01973827734275667,0.00013794964275245725,0.019876226985509126
0.02051711109454648,0.020012883920643067,8.327532623745042e-05,0.02009615924688052
0.1661826306312077,0.13435378759252914,0.004212176315170146,0.1385659639076993
0.0023778127416645657,0.002370802850007225,1.3558982229180047e-06,0.0023721587482301433
0.002604455859108948,0.002596035528114019,1.637140672881496e-06,0.0025976726687869005
0.0022562647064154457,0.0022500746404617513,1.0993355282786668e-06,0.00225117397599003
0.002246912336101274,0.00224133248688225,5.312341728996018e-07,0.00224186372105515
0.4069176230713666,0.1957925231497517,0.04554314795556409,0.24133567110531579
0.0783933063469435,0.07132794346953784,0.0009198523973999158,0.07224779586693776
0.17150499583245782,0.13556619795052943,0.006524834286437036,0.14209103223696648
0.659404631396425,0.15750120696860193,0.06708895652076793,0.22459016348936986
0.8435059640945293,0.1087905109534533,0.023213141678034635,0.13200365263148794
0.007790304852808977,0.007694725144049845,3.4890859059432015e-05,0.0077296160031092775
0.007664378205057556,0.007595835125360775,9.800386426618542e-06,0.007605635511787394
0.0027519066972019586,0.0027434043613943585,9.293453374952013e-07,0.002744333706731854
0.005902680962408904,0.0058622543061491025,5.585013715816998e-06,0.00586783931986492
0.004220387524261725,0.004193864919670567,8.71093373621417e-06,0.004202575853406782
0.014715849675076437,0.014436826112878396,6.246733053859492e-05,0.01449929344341699
0.007422544133322814,0.0073485098748495735,1.8940097062114366e-05,0.007367449971911688
0.006322653312401248,0.006267890378378287,1.478698911414231e-05,0.006282677367492429
0.0023584402289810206,0.002352286670482178,5.913181851671134e-07,0.0023528779886673452
0.004227082643139013,0.004205311735120734,3.902680346352019e-06,0.004209214415467086
0.0059515489583235395,0.005904379857014707,1.1748166305511076e-05,0.005916128023320218
0.04428993921640785,0.03998346322103684,0.0023448772795779055,0.04232834050061474
0.4326087406389044,0.2161600187116614,0.029298399450064117,0.24545841816172553
0.0027579629794477942,0.0027494779717693605,8.786478824289817e-07,0.0027503566196517893
0.029802071769792066,0.028549197199971316,0.00036471108804891374,0.028913908288020228
0.665145761499818,0.18250672516237662,0.04022015229626862,0.22272687745864525
0.005087781981657368,0.005053014501692042,8.881954472449272e-06,0.005061896456164491
0.004467814515502436,0.004445765211016743,2.087937940759167e-06,0.0044478531489575025
0.002400220852247355,0.0023942862818544684,1.735102533235478e-07,0.002394459792107792
0.0037064362273444202,0.0036897747344231,2.923823413948941e-06,0.0036926985578370486
0.0034048203532536458,0.003390587486634373,2.64006498134316e-06,0.003393227551615716
0.001954017564160586,0.0019496839832463017,5.153962732358304e-07,0.0019501993795195374
0.00537557056222364,0.005334722811316002,1.1950992038191248e-05,0.005346673803354194
0.011219535463747068,0.011072882275251805,2.0775212472984753e-05,0.01109365748772479
0.005217942069002649,0.005184321039940302,6.394109626878534e-06,0.005190715149567181
0.004697460681956759,0.004667375690807249,8.018854290981008e-06,0.00467539454509823
0.00373910373596913,0.003721796632258415,3.326206962375976e-06,0.0037251228392207914
0.0030428242883756497,0.003030766406298016,2.799102427704802e-06,0.0030335655087257206
0.002024825987858507,0.0020205329745025483,1.9309307485153673e-07,0.0020207260675774
0.0017727717923321153,0.0017684735162917576,1.1555562126691857e-06,0.0017696290725044267
0.0018638755201527385,0.0018592847519394648,1.1167362586491178e-06,0.001860401488198114
0.0036297568098836337,0.0036119981497369493,4.583525647786996e-06,0.003616581675384736
0.002106774496062002,0.0021008732041201427,1.462793164601862e-06,0.0021023359972847447
0.002136731837314237,0.0021312777729057637,8.884414638809473e-07,0.0021321662143696444
0.0027113074502658255,0.002700667582995479,3.2886791804792134e-06,0.0027039562621759584
0.0016443742955394927,0.0016411173779247797,5.529507908820302e-07,0.0016416703287156617
0.0010612931239857874,0.0010598720370258252,2.947438649425053e-07,0.0010601667808907678
0.0017488311449259954,0.0017451691557812486,6.03578771283654e-07,0.0017457727345525321
0.0014594494971449656,0.001456715297095628,6.042072146206672e-07,0.0014573195043102486
0.004803699100230958,0.004777911156760186,2.7124184252128516e-06,0.004780623575185399
0.0018341479766043392,0.0018297521989511657,1.0316788530919573e-06,0.0018307838778042576
0.0031171689868974895,0.0031028191598900874,4.633084514526741e-06,0.0031074522444046143
0.00206444362484659,0.0020589129803829575,1.2687169834623242e-06,0.0020601816973664197
0.003392354138952781,0.003374115249935834,6.73082241287601e-06,0.00338084607234871
0.006045099405208019,0.005996777203931774,1.1778974457398151e-05,0.006008556178389172
0.004192497452672454,0.004169790893840257,5.129523941532645e-06,0.0041749204177817896
0.004371898048527094,0.004350696763950777,2.087792029602096e-06,0.004352784555980379
0.0019448069711970044,0.001940548782404949,4.759146368389764e-07,0.001941024697041788
0.0016872578744469096,0.0016836924413007339,7.185940112924112e-07,0.0016844110353120263
